Date,Close
2021-05-24,498.5123770952381
2021-05-25,498.64090522727275
2021-05-26,498.279996
2021-05-27,498.20317768181826
2021-05-28,498.0345417272727
2021-06-01,496.82713971428575
2021-06-02,496.3571399523809
2021-06-03,495.702378047619
2021-06-04,495.6385686666667
2021-06-07,494.9839981
2021-06-08,494.86047509523814
2021-06-09,494.81857014285714
2021-06-10,494.44666547619045
2021-06-11,494.6271406190476
2021-06-14,495.35149845000007
2021-06-15,495.18714109523813
2021-06-16,495.3523792857142
2021-06-17,495.9266648571429
2021-06-18,496.54904471428574
2021-06-21,496.24849555000003
2021-06-22,496.847138952381
2021-06-23,497.31571019047624
2021-06-24,498.11190076190474
2021-06-25,499.2885684761905
2021-06-28,500.5709992
2021-06-29,502.1390468571429
2021-06-30,503.32409118181823
2021-07-01,504.89045440909086
2021-07-02,506.4695448636363
2021-07-06,509.51428661904765
2021-07-07,511.4809541428572
2021-07-08,513.3080967619047
2021-07-09,515.6971435238095
2021-07-12,519.5455017
2021-07-13,520.551906047619
2021-07-14,522.8404773333333
2021-07-15,525.2714305714286
2021-07-16,527.0761921904761
2021-07-19,530.088504
2021-07-20,530.1342889523809
2021-07-21,530.9261939523809
2021-07-22,531.0666692857142
2021-07-23,531.1938113333333
2021-07-26,531.32150115
2021-07-27,530.7304760000001
2021-07-28,530.0766645238095
2021-07-29,529.1599978571428
2021-07-30,528.6533304761904
2021-08-02,527.4675003
2021-08-03,526.6747625238096
2021-08-04,526.2509085909091
2021-08-05,525.4895449545455
2021-08-06,524.7890888636364
2021-08-09,523.742377904762
2021-08-10,523.3831801363636
2021-08-11,522.2509085909091
2021-08-12,520.8890907727273
2021-08-13,519.4331803636364
2021-08-16,517.7233305238095
2021-08-17,517.7772688181818
2021-08-18,517.3040854545455
2021-08-19,517.8795415454546
2021-08-20,519.3909051818181
2021-08-23,521.5595223333332
2021-08-24,523.0072700909091
2021-08-25,524.4204531363636
2021-08-26,525.8390905
2021-08-27,527.6399993636364
2021-08-30,530.5923796190476
2021-08-31,532.346817
2021-09-01,535.3886344090909
2021-09-02,538.9218153636364
2021-09-03,542.2481814090909
2021-09-07,547.1776195238095
2021-09-08,551.2766679523809
2021-09-09,555.1671418095239
2021-09-10,559.2776154761905
2021-09-13,565.37399595
2021-09-14,565.9638061428572
2021-09-15,569.0566638571429
2021-09-16,572.2752365714286
2021-09-17,575.488569
2021-09-20,578.50499575
2021-09-21,578.2495204761906
2021-09-22,580.0266636666666
2021-09-23,581.9242844761905
2021-09-24,584.0580939047619
2021-09-27,587.4410004499999
2021-09-28,587.2699992857143
2021-09-29,588.8357138095238
2021-09-30,590.7952388095239
2021-10-01,592.2752396190476
2021-10-04,593.10249955
2021-10-05,595.0885709047619
2021-10-06,597.0890893181818
2021-10-07,598.2318144999999
2021-10-08,599.4413592727273
2021-10-11,600.8804729999999
2021-10-12,601.9740879545453
2021-10-13,603.8136348636364
2021-10-14,606.360906590909
2021-10-15,608.4254512727273
2021-10-18,611.7847582380952
2021-10-19,613.0218146818181
2021-10-20,615.2813611363637
2021-10-21,618.9186319545454
2021-10-22,622.2881776363637
2021-10-25,627.4452312380952
2021-10-26,629.312267090909
2021-10-27,632.5068110909091
2021-10-28,636.6068116363635
2021-10-29,640.7545389090909
2021-11-01,645.4418946666667
2021-11-02,646.9090799545455
2021-11-03,650.7699891363636
2021-11-04,652.2968085
2021-11-05,652.5977173636364
2021-11-08,654.4804688095238
2021-11-09,654.5490834090909
2021-11-10,655.452265
2021-11-11,656.9359020454546
2021-11-12,659.3381736363636
2021-11-15,662.9847557619048
2021-11-16,664.0945406818181
2021-11-17,666.5363602727274
2021-11-18,668.4918157272728
2021-11-19,670.9309054090909
2021-11-22,671.5114251904763
2021-11-23,670.7181785
2021-11-24,670.1104514545455
2021-11-26,670.3157116190475
2021-11-29,668.8054992499999
2021-11-30,667.5242861428571
2021-12-01,664.5052402857143
2021-12-02,661.5885736190476
2021-12-03,657.4857177619048
2021-12-06,655.288504
2021-12-07,653.8738141428572
2021-12-08,652.7609572380953
2021-12-09,650.6185767619047
2021-12-10,648.9400053333334
2021-12-13,644.6055054
2021-12-14,642.3857189523809
2021-12-15,638.848098047619
2021-12-16,634.2604777619048
2021-12-17,629.2623814761904
2021-12-20,622.37149965
2021-12-21,621.5404750476191
2021-12-22,619.3995216190476
2021-12-23,617.4961896666666
2021-12-27,612.83049925
2021-12-28,612.7295241428571
2021-12-29,610.1914265714286
2021-12-30,608.7719029047619
2021-12-31,608.041902047619
